mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
78	77		307		1/2	1/2	4/4	4	1	1	V7	c	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
79	77	305	309	2.0	0	0	4/4	4	1	2	v.V6/V	c	v		V6/V		V		6		V			M	1	1	6, 3, 2		2	6
79	77	307	311	2.0	1/2	1/2	4/4	4	1	2	V7	c	v		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
80	78	309	313	3.0	0	0	4/4	4	1		i[i	c	v	i	i		i							m	1	1	0, -3, 1		0	0
80	78	312	316	3.0	3/4	3/4	4/4	4	1		#viio2	c	v	i	#viio2		#vii	o	2					o7	1	1	-4, 5, 2, -1		5	-4
81	79	315	319	1.0	1/2	1/2	4/4	4	1		i64]	c	v	i	i64		i		64					m	1	1	1, 0, -3		0	1
81	79	316	320	1.0	3/4	3/4	4/4	4	1		i.V2	c	i		V2		V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
82	80	317	321	1.0	0	0	4/4	4	1		i6	c	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
82	80	318	322	1.0	1/4	1/4	4/4	4	1		i	c	i		i		i							m	1	1	0, -3, 1		0	0
82	80	319	323	1.0	1/2	1/2	4/4	4	1		V(64)	c	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
82	80	320	324	1.0	3/4	3/4	4/4	4	1		V7	c	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
83	81	321	325	2.0	0	0	4/4	4	1		VI(64#2)	c	i		VI(64#2)		VI			64#2				M	1	1	-4, 5, 2, -1		-4	-4
83	81	323	327	1.0	1/2	1/2	4/4	4	1		VI	c	i		VI		VI							M	1	1	-4, 0, -3		-4	-4
83	81	324	328	1.0	3/4	3/4	4/4	4	1		i64	c	i		i64		i		64					m	1	1	1, 0, -3		0	1
84	82	325	329	3.0	0	0	4/4	4	1		viio7/V	c	i		viio7/V		vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
84	82	328	332	1.0	3/4	3/4	4/4	4	1		i6	c	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
85	83	329	333	3.0	0	0	4/4	4	1		v.V7	c	v		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
85	83	332	336	1.0	3/4	3/4	4/4	4	1		VI	c	v		VI		VI							M	1	1	-4, 0, -3		-4	-4
86	84	333	337	0.5	0	0	4/4	4	1		V65(2)/V	c	v		V65(2)/V		V		65	2	V			Mm7	1	1	6, 3, 0, 4		2	6
86	84	667/2	675/2	0.5	1/8	1/8	4/4	4	1		V65/V	c	v		V65/V		V		65		V			Mm7	1	1	6, 3, 0, 2		2	6
86	84	334	338	1.0	1/4	1/4	4/4	4	1		Ger6	c	v		Ger6	Ger	vii	o	65	b3	V			Ger	1	1	-4, 0, -3, 6		6	-4
86	84	335	339	1.0	1/2	1/2	4/4	4	1		V(64)	c	v		V(64)		V			64				M	1	1	1, 0, -3		1	1
86	84	336	340	1.0	3/4	3/4	4/4	4	1		V7	c	v		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
87	85	337	341	0.5	0	0	4/4	4	1		i\\	c	v		i		i						\\	m	1	1	0, -3, 1		0	0
87	85	675/2	683/2	1.0	1/8	1/8	4/4	4	1		i6	c	v		i6		i		6					m	1	1	-3, 1, 0		0	-3
87	85	677/2	685/2	0.5	3/8	3/8	4/4	4	1		V65	c	v		V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5
87	85	339	343	2.0	1/2	1/2	4/4	4	1		i	c	v		i		i							m	1	1	0, -3, 1		0	0
88	86	341	345	0.5	0	0	4/4	4	1		V7	c	v		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
88	86	683/2	691/2	2.5	1/8	1/8	4/4	4	1		#viio43	c	v		#viio43		#vii	o	43					o7	1	1	-1, -4, 5, 2		5	-1
88	86	344	348	1.0	3/4	3/4	4/4	4	1		i6	c	v		i6		i		6					m	1	1	-3, 1, 0		0	-3
89	87	345	349	3.0	0	0	4/4	4	1		#viio6	c	v		#viio6		#vii	o	6					o	1	1	2, -1, 5		5	2
89	87	348	352	1.0	3/4	3/4	4/4	4	1		i	c	v		i		i							m	1	1	0, -3, 1		0	0
90	88	349	353	2.0	0	0	4/4	4	1		ii%65	c	v		ii%65		ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
90	88	351	355	1.0	1/2	1/2	4/4	4	1		ii%43	c	v		ii%43		ii	%	43					%7	1	1	-4, 0, 2, -1		2	-4
90	88	352	356	1.0	3/4	3/4	4/4	4	1		ii%65	c	v		ii%65		ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
91	89	353	357	1.0	0	0	4/4	4	1		V(964)	c	v		V(964)		V			964				M	1	1	1, 0, -3	-4	1	1
91	89	354	358	1.0	1/4	1/4	4/4	4	1		V(64)	c	v		V(64)		V			64				M	1	1	1, 0, -3		1	1
91	89	355	359	2.0	1/2	1/2	4/4	4	1		V7	c	v		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
92	90	357	361	1.0	0	0	4/4	4	1		i\\	c	v		i		i						\\	m	1	1	0, -3, 1		0	0
92	90	358	362	3.0	1/4	1/4	4/4	4	1		i	c	v		i		i							m	1	1	0, -3, 1		0	0
93	91	361	365	2.0	0	0	4/4	4	1		i(2)	c	v		i(2)		i			2				m	1	1	2, -3, 1		0	2
93	91	363	367	2.0	1/2	1/2	4/4	4	1		i	c	v		i		i							m	1	1	0, -3, 1		0	0
94	92	365	369	4.0	0	0	4/4	4	1		V64	c	v		V64		V		64					M	1	1	2, 1, 5		1	2
95	93	369	373	2.0	0	0	4/4	4	1		i6	c	v		i6		i		6					m	1	1	-3, 1, 0		0	-3
95	93	371	375	2.0	1/2	1/2	4/4	4	1		V64	c	v		V64		V		64					M	1	1	2, 1, 5		1	2
96	94	373	377	4.0	0	0	4/4	4	1		i6	c	v		i6		i		6					m	1	1	-3, 1, 0		0	-3
97	95	377	381	1.0	0	0	4/4	4	1		i.i	c	i		i		i							m	1	1	0, -3, 1		0	0
97	95	378	382	1.0	1/4	1/4	4/4	4	1		V65	c	i		V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5
97	95	379	383	1.0	1/2	1/2	4/4	4	1		V6(6)	c	i		V6(6)		V		6	6				M	1	1	5, -3, 1		1	5
97	95	380	384	1.0	3/4	3/4	4/4	4	1		V6	c	i		V6		V		6					M	1	1	5, 2, 1		1	5
98	96	381	385	1.0	0	0	4/4	4	1		V	c	i		V		V							M	1	1	1, 5, 2		1	1
98	96	382	386	3.0	1/4	1/4	4/4	4	1		#viio64	c	i		#viio64		#vii	o	64					o	1	1	-1, 5, 2		5	-1
99	97	385	389	4.0	0	0	4/4	4	1		V7	c	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
100	98	389	393	4.0	0	0	4/4	4	1		i6	c	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
101	99	393	397	4.0	0	0	4/4	4	1		V(64)	c	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
102	100	397	401	4.0	0	0	4/4	4	1		V7	c	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
103	101	401	405	2.0	0	0	4/4	4	1		V7(6)	c	i		V7(6)		V		7	6				Mm7	1	1	1, 5, -3, -1		1	1
103	101	403	407	2.0	1/2	1/2	4/4	4	1		V7	c	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
104	102	405	409	8.0	0	0	4/4	4	1		iv.#viio65	c	iv		#viio65		#vii	o	65					o7	1	1	2, -1, -4, 5		5	2
106	104	413	417	2.5	0	0	4/4	4	1		#viio	c	iv		#viio		#vii	o						o	1	1	5, 2, -1		5	5
106	104	831/2	839/2	4.0	5/8	5/8	4/4	4	1		#viio7	c	iv		#viio7		#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
107	105	839/2	847/2	1.5	5/8	5/8	4/4	4	1		V7	c	iv		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
108	106	421	425	7.5	0	0	4/4	4	1		bVI	c	iv		bVI		bVI							M	1	1	-11, -7, -10		-11	-11
109	107	857/2	865/2	0.5	7/8	7/8	4/4	4	1		Ger6	c	iv		Ger6	Ger	vii	o	65	b3	V			Ger	1	1	-4, 0, -3, 6		6	-4
110	108	429	433	1.0	0	0	4/4	4	1		V	c	iv		V		V							M	1	1	1, 5, 2		1	1
110	108	430	434	1.0	1/4	1/4	4/4	4	1		i	c	iv		i		i							m	1	1	0, -3, 1		0	0
110	108	431	435	2.0	1/2	1/2	4/4	4	1		V	c	iv		V		V							M	1	1	1, 5, 2		1	1
111	109	433	437	1.0	0	0	4/4	4	1		i	c	iv		i		i							m	1	1	0, -3, 1		0	0
111	109	434	438	1.0	1/4	1/4	4/4	4	1		V	c	iv		V		V							M	1	1	1, 5, 2		1	1
111	109	435	439	2.0	1/2	1/2	4/4	4	1		i	c	iv		i		i							m	1	1	0, -3, 1		0	0
112	110	437	441	2.0	0	0	4/4	4	1		V	c	iv		V		V							M	1	1	1, 5, 2		1	1
112	110	439	443	2.0	1/2	1/2	4/4	4	1		i	c	iv		i		i							m	1	1	0, -3, 1		0	0
113	111	441	445	4.0	0	0	4/4	4	1		V\\	c	iv		V		V						\\	M	1	1	1, 5, 2		1	1
114	112	445	449	2.0	0	0	4/4	4	1		IV.I	c	IV		I		I							M	1	0	0, 4, 1		0	0
114	112	447	451	2.0	1/2	1/2	4/4	4	1		V7	c	IV		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
115	113	449	453	2.0	0	0	4/4	4	1		I[V2	c	IV	I	V2		V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
115	113	451	455	1.0	1/2	1/2	4/4	4	1		I6]	c	IV	I	I6		I		6					M	1	0	4, 1, 0		0	4
115	113	452	456	1.0	3/4	3/4	4/4	4	1		I	c	IV		I		I							M	1	0	0, 4, 1		0	0
116	114	453	457	2.0	0	0	4/4	4	1		V65	c	IV		V65		V		65					Mm7	1	0	5, 2, -1, 1		1	5
116	114	455	459	2.0	1/2	1/2	4/4	4	1		I	c	IV		I		I							M	1	0	0, 4, 1		0	0
117	115	457	461	2.0	0	0	4/4	4	1		V(64)	c	IV		V(64)		V			64				M	1	0	1, 0, 4		1	1
117	115	459	463	1.0	1/2	1/2	4/4	4	1		V	c	IV		V		V							M	1	0	1, 5, 2		1	1
117	115	460	464	1.0	3/4	3/4	4/4	4	1		V2	c	IV		V2		V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
118	116	461	465	2.0	0	0	4/4	4	1		I6	c	IV		I6		I		6					M	1	0	4, 1, 0		0	4
118	116	463	467	2.0	1/2	1/2	4/4	4	1		viio6	c	IV		viio6		vii	o	6					o	1	0	2, -1, 5		5	2
119	117	465	469	1.0	0	0	4/4	4	1		I(4)	c	IV		I(4)		I			4				M	1	0	0, -1, 1		0	0
119	117	466	470	1.0	1/4	1/4	4/4	4	1		I	c	IV		I		I							M	1	0	0, 4, 1		0	0
119	117	467	471	2.0	1/2	1/2	4/4	4	1		V43/vi	c	IV		V43/vi		V		43		vi			Mm7	1	0	5, 2, 4, 8		4	5
120	118	469	473	2.0	0	0	4/4	4	1		vi	c	IV		vi		vi							m	1	0	3, 0, 4		3	3
120	118	471	475	2.0	1/2	1/2	4/4	4	1		V7/V	c	IV		V7/V		V		7		V			Mm7	1	0	2, 6, 3, 0		2	2
121	119	473	477	1.0	0	0	4/4	4	1		V	c	IV		V		V							M	1	0	1, 5, 2		1	1
121	119	474	478	1.0	1/4	1/4	4/4	4	1		V2	c	IV		V2		V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
121	119	475	479	1.0	1/2	1/2	4/4	4	1		V64	c	IV		V64		V		64					M	1	0	2, 1, 5		1	2
121	119	476	480	1.0	3/4	3/4	4/4	4	1		V65	c	IV		V65		V		65					Mm7	1	0	5, 2, -1, 1		1	5
122	120	477	481	2.0	0	0	4/4	4	1		i\\	c	IV		i		i						\\	m	1	0	0, -3, 1		0	0
122	120	479	483	2.0	1/2	1/2	4/4	4	1		iv.V7	c	iv		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
123	121	481	485	4.0	0	0	4/4	4	1		i	c	iv		i		i							m	1	1	0, -3, 1		0	0
124	122	485	489	2.0	0	0	4/4	4	1		V65	c	iv		V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5
124	122	487	491	1.0	1/2	1/2	4/4	4	1		i(4)	c	iv		i(4)		i			4				m	1	1	0, -1, 1		0	0
124	122	488	492	1.0	3/4	3/4	4/4	4	1		i	c	iv		i		i							m	1	1	0, -3, 1		0	0
125	123	489	493	4.0	0	0	4/4	4	1		V\\	c	iv		V		V						\\	M	1	1	1, 5, 2		1	1
126	124	493	497	1.0	0	0	4/4	4	1		III	c	iv		III		III							M	1	1	-3, 1, -2		-3	-3
126	124	494	498	1.0	1/4	1/4	4/4	4	1		i6	c	iv		i6		i		6					m	1	1	-3, 1, 0		0	-3
126	124	495	499	2.0	1/2	1/2	4/4	4	1		V65	c	iv		V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5
127	125	497	501	1.0	0	0	4/4	4	1		i(94)	c	iv		i(94)		i			94				m	1	1	0, -1, 1	2	0	0
127	125	498	502	1.0	1/4	1/4	4/4	4	1		i	c	iv		i		i							m	1	1	0, -3, 1		0	0
127	125	499	503	1.0	1/2	1/2	4/4	4	1		III6	c	iv		III6		III		6					M	1	1	1, -2, -3		-3	1
127	125	500	504	1.0	3/4	3/4	4/4	4	1		V65/VI	c	iv		V65/VI		V		65		VI			Mm7	1	1	1, -2, -5, -3		-3	1
128	126	501	505	1.0	0	0	4/4	4	1		VI(94)	c	iv		VI(94)		VI			94				M	1	1	-4, 2, -3	-2	-4	-4
128	126	502	506	1.0	1/4	1/4	4/4	4	1		VI	c	iv		VI		VI							M	1	1	-4, 0, -3		-4	-4
128	126	503	507	1.0	1/2	1/2	4/4	4	1		V6/iv	c	iv		V6/iv		V		6		iv			M	1	1	4, 1, 0		0	4
128	126	504	508	1.0	3/4	3/4	4/4	4	1		V65/iv	c	iv		V65/iv		V		65		iv			Mm7	1	1	4, 1, -2, 0		0	4
129	127	505	509	1.0	0	0	4/4	4	1		iv(94)	c	iv		iv(94)		iv			94				m	1	1	-1, -2, 0	1	-1	-1
129	127	506	510	1.0	1/4	1/4	4/4	4	1		iv	c	iv		iv		iv							m	1	1	-1, -4, 0		-1	-1
129	127	507	511	1.0	1/2	1/2	4/4	4	1		bVI64	c	iv		bVI64		bVI		64					M	1	1	-10, -11, -7		-11	-10
129	127	508	512	1.0	3/4	3/4	4/4	4	1		i.It6	c	i		It6	It	vii	o	6	b3	V			It	1	1	-4, 0, 6		6	-4
130	128	509	513	8.0	0	0	4/4	4	1		V\\	c	i		V		V						\\	M	1	1	1, 5, 2		1	1
132	130	517	521	8.0	0	0	4/4	4	1		V(64)	c	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
134	132	525	529	16.0	0	0	4/4	4	1		V7	c	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
138	136	541	545	3.5	0	0	4/4	4	1		i[i	c	i	i	i		i							m	1	1	0, -3, 1		0	0
138	136	1089/2	1097/2	2.5	7/8	7/8	4/4	4	1		#viio64	c	i	i	#viio64		#vii	o	64					o	1	1	-1, 5, 2		5	-1
139	137	547	551	2.0	1/2	1/2	4/4	4	1		i6	c	i	i	i6		i		6					m	1	1	-3, 1, 0		0	-3
140	138	549	553	3.5	0	0	4/4	4	1		iv6	c	i	i	iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
140	138	1105/2	1113/2	0.5	7/8	7/8	4/4	4	1		#iiio64	c	i	i	#iiio64		#iii	o	64					o	1	1	-2, 4, 1		4	-2
141	139	553	557	2.0	0	0	4/4	4	1		#iiio2	c	i	i	#iiio2		#iii	o	2					o7	1	1	-5, 4, 1, -2		4	-5
141	139	555	559	3.0	1/2	1/2	4/4	4	1		iv6	c	i	i	iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
142	140	558	562	2.0	1/4	1/4	4/4	4	1		iio6	c	i	i	iio6		ii	o	6					o	1	1	-1, -4, 2		2	-1
142	140	560	564	1.0	3/4	3/4	4/4	4	1		i64	c	i	i	i64		i		64					m	1	1	1, 0, -3		0	1
143	141	561	565	0.5	0	0	4/4	4	1		#viio64	c	i	i	#viio64		#vii	o	64					o	1	1	-1, 5, 2		5	-1
143	141	1123/2	1131/2	2.5	1/8	1/8	4/4	4	1		#viio7	c	i	i	#viio7		#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
143	141	564	568	1.0	3/4	3/4	4/4	4	1		i]	c	i	i	i		i							m	1	1	0, -3, 1		0	0
144	142	565	569	0.5	0	0	4/4	4	1		ii6(2)	c	i		ii6(2)		ii		6	2				m	1	1	-1, 3, -3		2	-1
144	142	1131/2	1139/2	0.5	1/8	1/8	4/4	4	1		ii6	c	i		ii6		ii		6					m	1	1	-1, 3, 2		2	-1
144	142	566	570	1.0	1/4	1/4	4/4	4	1		Ger6	c	i		Ger6	Ger	vii	o	65	b3	V			Ger	1	1	-4, 0, -3, 6		6	-4
144	142	567	571	1.0	1/2	1/2	4/4	4	1		viio7/V	c	i		viio7/V		vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
144	142	568	572	1.0	3/4	3/4	4/4	4	1		V7	c	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
145	143	569	573	1.5	0	0	4/4	4	1		i6	c	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
145	143	1141/2	1149/2	0.5	3/8	3/8	4/4	4	1		V65	c	i		V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5
145	143	571	575	2.0	1/2	1/2	4/4	4	1		i	c	i		i		i							m	1	1	0, -3, 1		0	0
146	144	573	577	0.5	0	0	4/4	4	1		V7	c	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
146	144	1147/2	1155/2	2.5	1/8	1/8	4/4	4	1		#viio43	c	i		#viio43		#vii	o	43					o7	1	1	-1, -4, 5, 2		5	-1
146	144	576	580	1.5	3/4	3/4	4/4	4	1		i6	c	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
147	145	1155/2	1163/2	2.5	1/8	1/8	4/4	4	1		V65	c	i		V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5
147	145	580	584	1.0	3/4	3/4	4/4	4	1		i	c	i		i		i							m	1	1	0, -3, 1		0	0
148	146	581	585	1.0	0	0	4/4	4	1		ii%65(2)	c	i		ii%65(2)		ii	%	65	2				%7	1	1	-1, -4, 0, -3		2	-1
148	146	582	586	1.0	1/4	1/4	4/4	4	1		ii%65	c	i		ii%65		ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
148	146	583	587	1.0	1/2	1/2	4/4	4	1		ii%43	c	i		ii%43		ii	%	43					%7	1	1	-4, 0, 2, -1		2	-4
148	146	584	588	1.0	3/4	3/4	4/4	4	1		ii%65	c	i		ii%65		ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
149	147	585	589	1.0	0	0	4/4	4	1		V65/V	c	i		V65/V		V		65		V			Mm7	1	1	6, 3, 0, 2		2	6
149	147	586	590	1.0	1/4	1/4	4/4	4	1		Ger6	c	i		Ger6	Ger	vii	o	65	b3	V			Ger	1	1	-4, 0, -3, 6		6	-4
149	147	587	591	1.0	1/2	1/2	4/4	4	1		V(64)	c	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
149	147	588	592	1.0	3/4	3/4	4/4	4	1		V7	c	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
150	148	589	593	2.0	0	0	4/4	4	1		i\\	c	i		i		i						\\	m	1	1	0, -3, 1		0	0
150	148	591	595	2.0	1/2	1/2	4/4	4	1		V	c	i		V		V							M	1	1	1, 5, 2		1	1
151	149	593	597	1.0	0	0	4/4	4	1		i	c	i		i		i							m	1	1	0, -3, 1		0	0
151	149	594	598	1.0	1/4	1/4	4/4	4	1		V	c	i		V		V							M	1	1	1, 5, 2		1	1
151	149	595	599	2.0	1/2	1/2	4/4	4	1		i	c	i		i		i							m	1	1	0, -3, 1		0	0
152	150	597	601	1.0	0	0	4/4	4	1		V	c	i		V		V							M	1	1	1, 5, 2		1	1
152	150	598	602	1.0	1/4	1/4	4/4	4	1		i	c	i		i		i							m	1	1	0, -3, 1		0	0
152	150	599	603	2.0	1/2	1/2	4/4	4	1		V	c	i		V		V							M	1	1	1, 5, 2		1	1
153	151	601	605	1.0	0	0	4/4	4	1		i	c	i		i		i							m	1	1	0, -3, 1		0	0
153	151	602	606	1.0	1/4	1/4	4/4	4	1		V	c	i		V		V							M	1	1	1, 5, 2		1	1
153	151	603	607	2.0	1/2	1/2	4/4	4	1		i	c	i		i		i							m	1	1	0, -3, 1		0	0
154	152	605	609	1.0	0	0	4/4	4	1		VI	c	i		VI		VI							M	1	1	-4, 0, -3		-4	-4
154	152	606	610	1.0	1/4	1/4	4/4	4	1		bII	c	i		bII		bII							M	1	1	-5, -1, -4		-5	-5
154	152	607	611	2.0	1/2	1/2	4/4	4	1		VI	c	i		VI		VI							M	1	1	-4, 0, -3		-4	-4
155	153	609	613	1.0	0	0	4/4	4	1		bII	c	i		bII		bII							M	1	1	-5, -1, -4		-5	-5
155	153	610	614	1.0	1/4	1/4	4/4	4	1		VI	c	i		VI		VI							M	1	1	-4, 0, -3		-4	-4
155	153	611	615	2.0	1/2	1/2	4/4	4	1		bII	c	i		bII		bII							M	1	1	-5, -1, -4		-5	-5
156	154	613	617	1.0	0	0	4/4	4	1		VII	c	i		VII		VII							M	1	1	-2, 2, -1		-2	-2
156	154	614	618	1.0	1/4	1/4	4/4	4	1		iii	c	i		iii		iii							m	1	1	-3, -6, -2		-3	-3
156	154	615	619	2.0	1/2	1/2	4/4	4	1		VII	c	i		VII		VII							M	1	1	-2, 2, -1		-2	-2
157	155	617	621	2.0	0	0	4/4	4	1		iii	c	i		iii		iii							m	1	1	-3, -6, -2		-3	-3
157	155	619	623	2.0	1/2	1/2	4/4	4	1		#viio65/iv	c	i		#viio65/iv		#vii	o	65		iv			o7	1	1	1, -2, -5, 4		4	1
158	156	621	625	2.0	0	0	4/4	4	1		iv6	c	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
158	156	623	627	2.0	1/2	1/2	4/4	4	1		It6	c	i		It6	It	vii	o	6	b3	V			It	1	1	-4, 0, 6		6	-4
159	157	625	629	4.0	0	0	4/4	4	1		V\\	c	i		V		V						\\	M	1	1	1, 5, 2		1	1
160	158	629	633	2.0	0	0	4/4	4	1		I.I	c	I		I		I							M	1	0	0, 4, 1		0	0
160	158	631	635	1.0	1/2	1/2	4/4	4	1		V(6)	c	I		V(6)		V			6				M	1	0	1, 5, 4		1	1
160	158	632	636	1.0	3/4	3/4	4/4	4	1		V	c	I		V		V							M	1	0	1, 5, 2		1	1
161	159	633	637	2.0	0	0	4/4	4	1		I(9)	c	I		I(9)		I			9				M	1	0	0, 4, 1	2	0	0
161	159	635	639	2.0	1/2	1/2	4/4	4	1		I	c	I		I		I							M	1	0	0, 4, 1		0	0
162	160	637	641	2.0	0	0	4/4	4	1		V65	c	I		V65		V		65					Mm7	1	0	5, 2, -1, 1		1	5
162	160	639	643	1.0	1/2	1/2	4/4	4	1		I(4)	c	I		I(4)		I			4				M	1	0	0, -1, 1		0	0
162	160	640	644	1.0	3/4	3/4	4/4	4	1		I	c	I		I		I							M	1	0	0, 4, 1		0	0
163	161	641	645	2.0	0	0	4/4	4	1		V(64)	c	I		V(64)		V			64				M	1	0	1, 0, 4		1	1
163	161	643	647	2.0	1/2	1/2	4/4	4	1		V	c	I		V		V							M	1	0	1, 5, 2		1	1
164	162	645	649	2.0	0	0	4/4	4	1		I6	c	I		I6		I		6					M	1	0	4, 1, 0		0	4
164	162	647	651	1.0	1/2	1/2	4/4	4	1		V	c	I		V		V							M	1	0	1, 5, 2		1	1
164	162	648	652	1.0	3/4	3/4	4/4	4	1		V7	c	I		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
165	163	649	653	1.0	0	0	4/4	4	1		I(4)	c	I		I(4)		I			4				M	1	0	0, -1, 1		0	0
165	163	650	654	1.0	1/4	1/4	4/4	4	1		I	c	I		I		I							M	1	0	0, 4, 1		0	0
165	163	651	655	1.0	1/2	1/2	4/4	4	1		V/vi	c	I		V/vi		V				vi			M	1	0	4, 8, 5		4	4
165	163	652	656	1.0	3/4	3/4	4/4	4	1		V7/vi	c	I		V7/vi		V		7		vi			Mm7	1	0	4, 8, 5, 2		4	4
166	164	653	657	0.5	0	0	4/4	4	1		vi(4)	c	I		vi(4)		vi			4				m	1	0	3, 2, 4		3	3
166	164	1307/2	1315/2	1.5	1/8	1/8	4/4	4	1		vi	c	I		vi		vi							m	1	0	3, 0, 4		3	3
166	164	655	659	2.0	1/2	1/2	4/4	4	1		V7/V	c	I		V7/V		V		7		V			Mm7	1	0	2, 6, 3, 0		2	2
167	165	657	661	3.0	0	0	4/4	4	1		V7	c	I		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
167	165	660	664	1.0	3/4	3/4	4/4	4	1		V65	c	I		V65		V		65					Mm7	1	0	5, 2, -1, 1		1	5
168	166	661	665	1.0	0	0	4/4	4	1		I	c	I		I		I							M	1	0	0, 4, 1		0	0
168	166	662	666	2.0	1/4	1/4	4/4	4	1		I64	c	I		I64		I		64					M	1	0	1, 0, 4		0	1
168	166	664	668	3.0	3/4	3/4	4/4	4	1		V2	c	I		V2		V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
169	167	667	671	2.0	1/2	1/2	4/4	4	1		I6	c	I		I6		I		6					M	1	0	4, 1, 0		0	4
170	168	669	673	3.0	0	0	4/4	4	1		V65	c	I		V65		V		65					Mm7	1	0	5, 2, -1, 1		1	5
170	168	672	676	1.0	3/4	3/4	4/4	4	1		vii%7(+2)/V	c	I		vii%7(+2)/V		vii	%	7	+2	V			%7	1	0	6, 3, 0, 4	1	6	6
171	169	673	677	2.0	0	0	4/4	4	1		V(64)	c	I		V(64)		V			64				M	1	0	1, 0, 4		1	1
171	169	675	679	1.0	1/2	1/2	4/4	4	1		V	c	I		V		V							M	1	0	1, 5, 2		1	1
171	169	676	680	1.0	3/4	3/4	4/4	4	1		V2	c	I		V2		V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
172	170	677	681	2.0	0	0	4/4	4	1		I6	c	I		I6		I		6					M	1	0	4, 1, 0		0	4
172	170	679	683	2.0	1/2	1/2	4/4	4	1		V43	c	I		V43		V		43					Mm7	1	0	2, -1, 1, 5		1	2
173	171	681	685	1.0	0	0	4/4	4	1		I(4)	c	I		I(4)		I			4				M	1	0	0, -1, 1		0	0
173	171	682	686	1.0	1/4	1/4	4/4	4	1		I	c	I		I		I							M	1	0	0, 4, 1		0	0
173	171	683	687	2.0	1/2	1/2	4/4	4	1		V43/vi	c	I		V43/vi		V		43		vi			Mm7	1	0	5, 2, 4, 8		4	5
174	172	685	689	1.0	0	0	4/4	4	1		vi(4)	c	I		vi(4)		vi			4				m	1	0	3, 2, 4		3	3
174	172	686	690	1.0	1/4	1/4	4/4	4	1		vi	c	I		vi		vi							m	1	0	3, 0, 4		3	3
174	172	687	691	2.0	1/2	1/2	4/4	4	1		V7/V	c	I		V7/V		V		7		V			Mm7	1	0	2, 6, 3, 0		2	2
175	173	689	693	5.0	0	0	4/4	4	1		V[V6	c	I	V	V6		V		6					M	1	0	5, 2, 1		1	5
